Simulation,Days,Duplicate Stars,Daily Cards,Room 1 Day,Room 2 Day,Room 3 Day,Room 4 Day,Room 5 Day,Room 6 Day,Card1,Card2,Card3,Card4,Card5,Card6,Card7,Card8,Card9,Card10,Card11,Card12,Card13,Card14,Card15,Card16,Card17,Card18,Card19,Card20,Card21,Card22,Card23,Card24,Card25,Card26,Card27,Card28,Card29,Card30,Card31,Card32,Card33,Card34,Card35,Card36,Card37,Card38,Card39,Card40,Card41,Card42,Card43,Card44,Card45,Card46,Card47,Card48,Card49,Card50,Card51,Card52,Card53,Card54,Card55,Card56,Card57,Card58,Card59,Card60,Card61,Card62,Card63,Card64,Card65,Card66,Card67,Card68,Card69,Card70,Card71,Card72,Card1 Daily,Card2 Daily,Card3 Daily,Card4 Daily,Card5 Daily,Card6 Daily,Card7 Daily,Card8 Daily,Card9 Daily,Card10 Daily,Card11 Daily,Card12 Daily,Card13 Daily,Card14 Daily,Card15 Daily,Card16 Daily,Card17 Daily,Card18 Daily,Card19 Daily,Card20 Daily,Card21 Daily,Card22 Daily,Card23 Daily,Card24 Daily,Card25 Daily,Card26 Daily,Card27 Daily,Card28 Daily,Card29 Daily,Card30 Daily,Card31 Daily,Card32 Daily,Card33 Daily,Card34 Daily,Card35 Daily,Card36 Daily,Card37 Daily,Card38 Daily,Card39 Daily,Card40 Daily,Card41 Daily,Card42 Daily,Card43 Daily,Card44 Daily,Card45 Daily,Card46 Daily,Card47 Daily,Card48 Daily,Card49 Daily,Card50 Daily,Card51 Daily,Card52 Daily,Card53 Daily,Card54 Daily,Card55 Daily,Card56 Daily,Card57 Daily,Card58 Daily,Card59 Daily,Card60 Daily,Card61 Daily,Card62 Daily,Card63 Daily,Card64 Daily,Card65 Daily,Card66 Daily,Card67 Daily,Card68 Daily,Card69 Daily,Card70 Daily,Card71 Daily,Card72 Daily
1,40,319,8,35,0,0,0,0,0,5,6,7,1,3,2,8,7,7,12,1,0,13,12,10,16,10,6,18,2,4,0,1,0,9,10,11,8,4,6,4,1,1,1,0,0,3,11,3,5,4,4,6,3,3,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,341,16,35,0,0,0,0,0,6,6,7,1,4,2,9,7,7,13,1,0,15,12,10,17,10,7,18,2,4,0,1,0,9,10,11,8,4,6,5,1,1,1,0,0,4,11,4,6,6,4,6,3,3,4,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,375,24,35,0,0,0,0,0,7,7,9,1,6,2,10,7,7,14,1,0,16,13,10,18,10,7,18,2,4,0,1,1,9,10,11,8,5,7,5,2,1,1,0,0,4,11,6,7,7,5,7,3,4,4,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,383,6,35,0,0,0,0,0,7,7,11,2,6,2,10,7,7,14,1,0,17,13,10,18,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,11,6,7,7,5,7,3,4,4,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,391,6,35,0,0,0,0,0,7,8,11,2,7,2,10,7,8,14,1,0,17,13,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,11,6,8,7,5,8,3,4,4,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,392,2,35,0,0,0,0,0,8,8,11,2,7,2,10,7,8,14,1,0,17,13,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,11,6,8,7,5,8,3,4,4,2,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,396,6,35,0,0,0,0,0,9,9,11,3,7,2,10,7,8,14,1,0,17,13,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,11,6,8,7,5,8,3,4,4,2,3,2,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,47,403,6,35,0,0,0,0,0,10,10,11,3,7,2,10,7,8,14,1,0,17,13,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,11,6,9,7,5,8,3,4,4,2,3,2,2,0,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,48,409,12,35,0,0,0,0,0,13,10,11,3,7,2,10,7,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,11,6,9,8,5,8,3,4,4,2,3,2,2,0,1,1,1,1,2,1,0,0,3,1,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1,49,429,14,35,0,0,0,0,0,15,11,11,3,7,2,10,8,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,12,6,9,8,5,8,3,4,4,2,3,2,2,0,1,1,1,2,3,3,2,0,3,1,0,1,1,0,1,2,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,50,437,6,35,0,0,0,0,0,16,11,12,3,7,3,11,8,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,12,6,9,8,5,8,3,4,4,2,3,2,2,0,1,1,1,2,3,3,3,0,3,2,0,1,1,0,1,2,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,51,444,6,35,0,0,0,0,0,16,11,13,3,8,4,12,9,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,11,8,5,8,5,2,1,1,0,0,4,12,6,9,8,5,8,3,4,4,2,3,2,2,0,1,1,1,2,3,3,3,0,3,3,0,1,1,0,1,2,0,0,0,0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,52,451,6,35,0,0,0,0,0,16,12,13,3,8,5,12,10,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,12,8,5,8,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,4,2,3,2,2,0,1,1,1,2,3,3,3,0,3,4,0,1,1,0,1,2,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,53,471,14,35,0,0,0,0,0,18,13,14,6,8,6,14,11,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,12,8,5,8,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,4,2,3,2,2,0,1,1,1,2,3,3,3,0,3,5,0,1,1,0,1,2,0,2,0,0,2,2,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1,54,483,6,35,0,0,0,0,0,18,13,14,6,8,6,14,11,8,14,1,0,17,14,10,19,10,7,18,2,4,0,1,1,10,10,12,9,5,8,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,5,3,3,2,2,0,1,1,1,2,3,3,3,0,3,7,1,1,1,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1,55,491,8,35,0,0,0,0,0,19,13,14,6,9,6,14,11,8,14,1,0,17,16,10,20,10,7,18,2,4,0,1,1,10,10,12,9,5,8,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,5,3,3,2,2,0,1,2,1,2,3,3,4,0,3,7,1,1,1,0,1,2,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,56,512,12,35,0,0,0,0,0,19,14,14,7,9,6,15,11,9,15,1,0,17,17,10,20,10,7,18,2,4,0,1,1,10,10,12,9,5,8,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,6,3,3,2,2,0,1,2,2,2,3,4,4,0,3,7,1,1,1,1,2,2,1,3,0,0,2,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1,57,519,6,35,0,0,0,0,0,19,14,14,7,9,8,15,11,9,15,1,0,19,18,10,20,10,7,18,2,4,0,1,1,10,10,12,9,5,9,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,6,3,3,2,2,0,1,2,2,2,3,4,4,0,3,7,1,1,1,1,2,2,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,521,2,35,0,0,0,0,0,19,14,14,7,9,8,16,11,9,15,1,0,19,19,10,20,10,7,18,2,4,0,1,1,10,10,12,9,5,9,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,6,3,3,2,2,0,1,2,2,2,3,4,4,0,3,7,1,1,1,1,2,2,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59,523,2,35,0,0,0,0,0,19,14,14,7,9,9,16,11,9,15,1,0,19,20,10,20,10,7,18,2,4,0,1,1,10,10,12,9,5,9,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,6,3,3,2,2,0,1,2,2,2,3,4,4,0,3,7,1,1,1,1,2,2,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,533,8,35,0,0,0,0,0,20,14,14,8,9,9,17,12,10,15,1,0,20,20,12,20,10,7,18,2,4,0,1,1,10,10,12,9,5,9,5,2,1,1,0,0,4,13,6,9,8,5,8,3,4,6,3,3,2,2,0,1,2,2,2,3,4,4,0,3,7,1,1,1,1,2,2,1,3,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
